index	label	hemisphere
116	17Networks_LH_SomMotB_S2_7	LH
117	17Networks_LH_SomMotB_S2_8	LH
118	17Networks_LH_SomMotB_S2_9	LH
119	17Networks_LH_SomMotB_S2_10	LH
120	17Networks_LH_SomMotB_S2_11	LH
121	17Networks_LH_SomMotB_Ins_1	LH
122	17Networks_LH_SomMotB_Aud_1	LH
123	17Networks_LH_SomMotB_Aud_2	LH
124	17Networks_LH_SomMotB_Aud_3	LH
125	17Networks_LH_SomMotB_Aud_4	LH
126	17Networks_LH_SomMotB_Aud_5	LH
127	17Networks_LH_SomMotB_Aud_6	LH
128	17Networks_LH_SomMotB_Aud_7	LH
129	17Networks_LH_DorsAttnA_TempOcc_1	LH
130	17Networks_LH_DorsAttnA_TempOcc_2	LH
131	17Networks_LH_DorsAttnA_TempOcc_3	LH
132	17Networks_LH_DorsAttnA_TempOcc_4	LH
133	17Networks_LH_DorsAttnA_TempOcc_5	LH
134	17Networks_LH_DorsAttnA_TempOcc_6	LH
135	17Networks_LH_DorsAttnA_TempOcc_7	LH
136	17Networks_LH_DorsAttnA_ParOcc_1	LH
137	17Networks_LH_DorsAttnA_ParOcc_2	LH
138	17Networks_LH_DorsAttnA_ParOcc_3	LH
139	17Networks_LH_DorsAttnA_ParOcc_4	LH
140	17Networks_LH_DorsAttnA_SPL_1	LH
141	17Networks_LH_DorsAttnA_SPL_2	LH
142	17Networks_LH_DorsAttnA_SPL_3	LH
143	17Networks_LH_DorsAttnA_SPL_4	LH
144	17Networks_LH_DorsAttnA_SPL_5	LH
145	17Networks_LH_DorsAttnA_SPL_6	LH
146	17Networks_LH_DorsAttnA_SPL_7	LH
147	17Networks_LH_DorsAttnA_SPL_8	LH
148	17Networks_LH_DorsAttnA_SPL_9	LH
149	17Networks_LH_DorsAttnA_SPL_10	LH
150	17Networks_LH_DorsAttnA_SPL_11	LH
151	17Networks_LH_DorsAttnA_SPL_12	LH
152	17Networks_LH_DorsAttnB_TempOcc_1	LH
153	17Networks_LH_DorsAttnB_PostC_1	LH
154	17Networks_LH_DorsAttnB_PostC_2	LH
155	17Networks_LH_DorsAttnB_PostC_3	LH
156	17Networks_LH_DorsAttnB_PostC_4	LH
157	17Networks_LH_DorsAttnB_PostC_5	LH
158	17Networks_LH_DorsAttnB_PostC_6	LH
159	17Networks_LH_DorsAttnB_PostC_7	LH
160	17Networks_LH_DorsAttnB_PostC_8	LH
161	17Networks_LH_DorsAttnB_PostC_9	LH
162	17Networks_LH_DorsAttnB_PostC_10	LH
163	17Networks_LH_DorsAttnB_PostC_11	LH
164	17Networks_LH_DorsAttnB_PostC_12	LH
165	17Networks_LH_DorsAttnB_PostC_13	LH
166	17Networks_LH_DorsAttnB_PostC_14	LH
167	17Networks_LH_DorsAttnB_FEF_1	LH
168	17Networks_LH_DorsAttnB_FEF_2	LH
169	17Networks_LH_DorsAttnB_FEF_3	LH
170	17Networks_LH_DorsAttnB_FEF_4	LH
171	17Networks_LH_DorsAttnB_FEF_5	LH
172	17Networks_LH_DorsAttnB_FEF_6	LH
173	17Networks_LH_SalVentAttnA_ParOper_1	LH
174	17Networks_LH_SalVentAttnA_ParOper_2	LH
175	17Networks_LH_SalVentAttnA_ParOper_3	LH
176	17Networks_LH_SalVentAttnA_ParOper_4	LH
177	17Networks_LH_SalVentAttnA_ParOper_5	LH
178	17Networks_LH_SalVentAttnA_ParOper_6	LH
179	17Networks_LH_SalVentAttnA_FrOper_1	LH
180	17Networks_LH_SalVentAttnA_FrOper_2	LH
181	17Networks_LH_SalVentAttnA_FrOper_3	LH
182	17Networks_LH_SalVentAttnA_FrOper_4	LH
183	17Networks_LH_SalVentAttnA_FrOper_5	LH
184	17Networks_LH_SalVentAttnA_Ins_1	LH
185	17Networks_LH_SalVentAttnA_Ins_2	LH
186	17Networks_LH_SalVentAttnA_Ins_3	LH
187	17Networks_LH_SalVentAttnA_Ins_4	LH
188	17Networks_LH_SalVentAttnA_Ins_5	LH
189	17Networks_LH_SalVentAttnA_ParMed_1	LH
190	17Networks_LH_SalVentAttnA_ParMed_2	LH
191	17Networks_LH_SalVentAttnA_ParMed_3	LH
192	17Networks_LH_SalVentAttnA_ParMed_4	LH
193	17Networks_LH_SalVentAttnA_ParMed_5	LH
194	17Networks_LH_SalVentAttnA_ParMed_6	LH
195	17Networks_LH_SalVentAttnA_ParMed_7	LH
196	17Networks_LH_SalVentAttnA_ParMed_8	LH
197	17Networks_LH_SalVentAttnA_FrMed_1	LH
198	17Networks_LH_SalVentAttnA_FrMed_2	LH
199	17Networks_LH_SalVentAttnA_FrMed_3	LH
200	17Networks_LH_SalVentAttnA_FrMed_4	LH
201	17Networks_LH_SalVentAttnA_FrMed_5	LH
202	17Networks_LH_SalVentAttnA_FrMed_6	LH
203	17Networks_LH_SalVentAttnA_FrMed_7	LH
204	17Networks_LH_SalVentAttnB_IPL_1	LH
205	17Networks_LH_SalVentAttnB_PFCd_1	LH
206	17Networks_LH_SalVentAttnB_PFCl_1	LH
207	17Networks_LH_SalVentAttnB_PFCl_2	LH
208	17Networks_LH_SalVentAttnB_PFCl_3	LH
209	17Networks_LH_SalVentAttnB_PFCl_4	LH
210	17Networks_LH_SalVentAttnB_PFCl_5	LH
211	17Networks_LH_SalVentAttnB_PFCl_6	LH
212	17Networks_LH_SalVentAttnB_Ins_1	LH
213	17Networks_LH_SalVentAttnB_Ins_2	LH
214	17Networks_LH_SalVentAttnB_Ins_3	LH
215	17Networks_LH_SalVentAttnB_Ins_4	LH
216	17Networks_LH_SalVentAttnB_Ins_5	LH
217	17Networks_LH_SalVentAttnB_PFCmp_1	LH
218	17Networks_LH_SalVentAttnB_PFCmp_2	LH
219	17Networks_LH_SalVentAttnB_PFCmp_3	LH
220	17Networks_LH_SalVentAttnB_PFCmp_4	LH
221	17Networks_LH_LimbicB_OFC_1	LH
222	17Networks_LH_LimbicB_OFC_2	LH
223	17Networks_LH_LimbicB_OFC_3	LH
224	17Networks_LH_LimbicB_OFC_4	LH
225	17Networks_LH_LimbicB_OFC_5	LH
226	17Networks_LH_LimbicB_OFC_6	LH
227	17Networks_LH_LimbicB_OFC_7	LH
228	17Networks_LH_LimbicB_OFC_8	LH
229	17Networks_LH_LimbicB_OFC_9	LH
230	17Networks_LH_LimbicB_OFC_10	LH
231	17Networks_LH_LimbicB_OFC_11	LH
232	17Networks_LH_LimbicB_OFC_12	LH
233	17Networks_LH_LimbicB_OFC_13	LH
234	17Networks_LH_LimbicA_TempPole_1	LH
235	17Networks_LH_LimbicA_TempPole_2	LH
236	17Networks_LH_LimbicA_TempPole_3	LH
237	17Networks_LH_LimbicA_TempPole_4	LH
238	17Networks_LH_LimbicA_TempPole_5	LH
239	17Networks_LH_LimbicA_TempPole_6	LH
240	17Networks_LH_LimbicA_TempPole_7	LH
241	17Networks_LH_LimbicA_TempPole_8	LH
242	17Networks_LH_LimbicA_TempPole_9	LH
243	17Networks_LH_LimbicA_TempPole_10	LH
244	17Networks_LH_LimbicA_TempPole_11	LH
245	17Networks_LH_LimbicA_TempPole_12	LH
246	17Networks_LH_LimbicA_TempPole_13	LH
247	17Networks_LH_LimbicA_TempPole_14	LH
248	17Networks_LH_ContA_Temp_1	LH
249	17Networks_LH_ContA_IPS_1	LH
250	17Networks_LH_ContA_IPS_2	LH
251	17Networks_LH_ContA_IPS_3	LH
252	17Networks_LH_ContA_IPS_4	LH
253	17Networks_LH_ContA_IPS_5	LH
254	17Networks_LH_ContA_IPS_6	LH
255	17Networks_LH_ContA_IPS_7	LH
256	17Networks_LH_ContA_IPS_8	LH
257	17Networks_LH_ContA_IPS_9	LH
258	17Networks_LH_ContA_IPS_10	LH
259	17Networks_LH_ContA_IPS_11	LH
260	17Networks_LH_ContA_PFCd_1	LH
261	17Networks_LH_ContA_PFCd_2	LH
262	17Networks_LH_ContA_PFCl_1	LH
263	17Networks_LH_ContA_PFCl_2	LH
264	17Networks_LH_ContA_PFCl_3	LH
265	17Networks_LH_ContA_PFCl_4	LH
266	17Networks_LH_ContA_PFCl_5	LH
267	17Networks_LH_ContA_PFCl_6	LH
268	17Networks_LH_ContA_PFCl_7	LH
269	17Networks_LH_ContA_PFClv_1	LH
270	17Networks_LH_ContA_PFClv_2	LH
271	17Networks_LH_ContA_PFClv_3	LH
272	17Networks_LH_ContA_Cingm_1	LH
273	17Networks_LH_ContB_Temp_1	LH
274	17Networks_LH_ContB_Temp_2	LH
275	17Networks_LH_ContB_Temp_3	LH
276	17Networks_LH_ContB_IPL_1	LH
277	17Networks_LH_ContB_IPL_2	LH
278	17Networks_LH_ContB_IPL_3	LH
279	17Networks_LH_ContB_IPL_4	LH
280	17Networks_LH_ContB_IPL_5	LH
281	17Networks_LH_ContB_IPL_6	LH
282	17Networks_LH_ContB_PFCd_1	LH
283	17Networks_LH_ContB_PFCl_1	LH
284	17Networks_LH_ContB_PFCl_2	LH
285	17Networks_LH_ContB_PFCl_3	LH
286	17Networks_LH_ContB_PFClv_1	LH
287	17Networks_LH_ContB_PFClv_2	LH
288	17Networks_LH_ContB_PFClv_3	LH
289	17Networks_LH_ContB_PFClv_4	LH
290	17Networks_LH_ContB_PFCmp_1	LH
291	17Networks_LH_ContC_pCun_1	LH
292	17Networks_LH_ContC_pCun_2	LH
293	17Networks_LH_ContC_pCun_3	LH
294	17Networks_LH_ContC_pCun_4	LH
295	17Networks_LH_ContC_pCun_5	LH
296	17Networks_LH_ContC_pCun_6	LH
297	17Networks_LH_ContC_pCun_7	LH
298	17Networks_LH_ContC_pCun_8	LH
299	17Networks_LH_ContC_pCun_9	LH
300	17Networks_LH_ContC_pCun_10	LH
301	17Networks_LH_ContC_pCun_11	LH
302	17Networks_LH_ContC_Cingp_1	LH
303	17Networks_LH_ContC_Cingp_2	LH
304	17Networks_LH_ContC_Cingp_3	LH
305	17Networks_LH_ContC_Cingp_4	LH
306	17Networks_LH_DefaultA_IPL_1	LH
307	17Networks_LH_DefaultA_IPL_2	LH
308	17Networks_LH_DefaultA_IPL_3	LH
309	17Networks_LH_DefaultA_IPL_4	LH
310	17Networks_LH_DefaultA_IPL_5	LH
311	17Networks_LH_DefaultA_PFCd_1	LH
312	17Networks_LH_DefaultA_PFCd_2	LH
313	17Networks_LH_DefaultA_PFCd_3	LH
314	17Networks_LH_DefaultA_PFCd_4	LH
315	17Networks_LH_DefaultA_PFCd_5	LH
316	17Networks_LH_DefaultA_PFCd_6	LH
317	17Networks_LH_DefaultA_pCunPCC_1	LH
318	17Networks_LH_DefaultA_pCunPCC_2	LH
319	17Networks_LH_DefaultA_pCunPCC_3	LH
320	17Networks_LH_DefaultA_pCunPCC_4	LH
321	17Networks_LH_DefaultA_pCunPCC_5	LH
322	17Networks_LH_DefaultA_pCunPCC_6	LH
323	17Networks_LH_DefaultA_pCunPCC_7	LH
324	17Networks_LH_DefaultA_pCunPCC_8	LH
325	17Networks_LH_DefaultA_pCunPCC_9	LH
326	17Networks_LH_DefaultA_pCunPCC_10	LH
327	17Networks_LH_DefaultA_pCunPCC_11	LH
328	17Networks_LH_DefaultA_pCunPCC_12	LH
329	17Networks_LH_DefaultA_pCunPCC_13	LH
330	17Networks_LH_DefaultA_pCunPCC_14	LH
331	17Networks_LH_DefaultA_pCunPCC_15	LH
332	17Networks_LH_DefaultA_pCunPCC_16	LH
333	17Networks_LH_DefaultA_pCunPCC_17	LH
334	17Networks_LH_DefaultA_pCunPCC_18	LH
335	17Networks_LH_DefaultA_PFCm_1	LH
336	17Networks_LH_DefaultA_PFCm_2	LH
337	17Networks_LH_DefaultA_PFCm_3	LH
338	17Networks_LH_DefaultA_PFCm_4	LH
339	17Networks_LH_DefaultA_PFCm_5	LH
340	17Networks_LH_DefaultA_PFCm_6	LH
341	17Networks_LH_DefaultA_PFCm_7	LH
342	17Networks_LH_DefaultA_PFCm_8	LH
343	17Networks_LH_DefaultB_Temp_1	LH
344	17Networks_LH_DefaultB_Temp_2	LH
345	17Networks_LH_DefaultB_Temp_3	LH
346	17Networks_LH_DefaultB_Temp_4	LH
347	17Networks_LH_DefaultB_Temp_5	LH
348	17Networks_LH_DefaultB_Temp_6	LH
349	17Networks_LH_DefaultB_Temp_7	LH
350	17Networks_LH_DefaultB_Temp_8	LH
351	17Networks_LH_DefaultB_Temp_9	LH
352	17Networks_LH_DefaultB_Temp_10	LH
353	17Networks_LH_DefaultB_Temp_11	LH
354	17Networks_LH_DefaultB_IPL_1	LH
355	17Networks_LH_DefaultB_IPL_2	LH
356	17Networks_LH_DefaultB_IPL_3	LH
357	17Networks_LH_DefaultB_IPL_4	LH
358	17Networks_LH_DefaultB_IPL_5	LH
359	17Networks_LH_DefaultB_PFCd_1	LH
360	17Networks_LH_DefaultB_PFCd_2	LH
361	17Networks_LH_DefaultB_PFCd_3	LH
362	17Networks_LH_DefaultB_PFCd_4	LH
363	17Networks_LH_DefaultB_PFCd_5	LH
364	17Networks_LH_DefaultB_PFCd_6	LH
365	17Networks_LH_DefaultB_PFCd_7	LH
366	17Networks_LH_DefaultB_PFCd_8	LH
367	17Networks_LH_DefaultB_PFCd_9	LH
368	17Networks_LH_DefaultB_PFCd_10	LH
369	17Networks_LH_DefaultB_PFCd_11	LH
370	17Networks_LH_DefaultB_PFCd_12	LH
371	17Networks_LH_DefaultB_PFCl_1	LH
372	17Networks_LH_DefaultB_PFCl_2	LH
373	17Networks_LH_DefaultB_PFCv_1	LH
374	17Networks_LH_DefaultB_PFCv_2	LH
375	17Networks_LH_DefaultB_PFCv_3	LH
376	17Networks_LH_DefaultB_PFCv_4	LH
377	17Networks_LH_DefaultB_PFCv_5	LH
378	17Networks_LH_DefaultB_PFCv_6	LH
379	17Networks_LH_DefaultC_IPL_1	LH
380	17Networks_LH_DefaultC_IPL_2	LH
381	17Networks_LH_DefaultC_Rsp_1	LH
382	17Networks_LH_DefaultC_Rsp_2	LH
383	17Networks_LH_DefaultC_Rsp_3	LH
384	17Networks_LH_DefaultC_Rsp_4	LH
385	17Networks_LH_DefaultC_PHC_1	LH
386	17Networks_LH_DefaultC_PHC_2	LH
387	17Networks_LH_DefaultC_PHC_3	LH
388	17Networks_LH_DefaultC_PHC_4	LH
389	17Networks_LH_DefaultC_PHC_5	LH
390	17Networks_LH_TempPar_1	LH
391	17Networks_LH_TempPar_2	LH
392	17Networks_LH_TempPar_3	LH
393	17Networks_LH_TempPar_4	LH
394	17Networks_LH_TempPar_5	LH
395	17Networks_LH_TempPar_6	LH
396	17Networks_LH_TempPar_7	LH
397	17Networks_LH_TempPar_8	LH
398	17Networks_LH_TempPar_9	LH
399	17Networks_LH_TempPar_10	LH
400	17Networks_LH_TempPar_11	LH
401	17Networks_RH_VisCent_Striate_1	RH
402	17Networks_RH_VisCent_Striate_2	RH
403	17Networks_RH_VisCent_Striate_3	RH
404	17Networks_RH_VisCent_Striate_4	RH
405	17Networks_RH_VisCent_ExStr_1	RH
406	17Networks_RH_VisCent_ExStr_2	RH
407	17Networks_RH_VisCent_ExStr_3	RH
408	17Networks_RH_VisCent_ExStr_4	RH
409	17Networks_RH_VisCent_ExStr_5	RH
410	17Networks_RH_VisCent_ExStr_6	RH
411	17Networks_RH_VisCent_ExStr_7	RH
412	17Networks_RH_VisCent_ExStr_8	RH
413	17Networks_RH_VisCent_ExStr_9	RH
414	17Networks_RH_VisCent_ExStr_10	RH
415	17Networks_RH_VisCent_ExStr_11	RH
416	17Networks_RH_VisCent_ExStr_12	RH
417	17Networks_RH_VisCent_ExStr_13	RH
418	17Networks_RH_VisCent_ExStr_14	RH
419	17Networks_RH_VisCent_ExStr_15	RH
420	17Networks_RH_VisCent_ExStr_16	RH
421	17Networks_RH_VisCent_ExStr_17	RH
422	17Networks_RH_VisCent_ExStr_18	RH
423	17Networks_RH_VisCent_ExStr_19	RH
424	17Networks_RH_VisCent_ExStr_20	RH
425	17Networks_RH_VisCent_ExStr_21	RH
426	17Networks_RH_VisCent_ExStr_22	RH
427	17Networks_RH_VisCent_ExStr_23	RH
428	17Networks_RH_VisCent_ExStr_24	RH
429	17Networks_RH_VisCent_ExStr_25	RH
430	17Networks_RH_VisCent_ExStr_26	RH
431	17Networks_RH_VisCent_ExStr_27	RH
432	17Networks_RH_VisPeri_StriCal_1	RH
433	17Networks_RH_VisPeri_StriCal_2	RH
434	17Networks_RH_VisPeri_StriCal_3	RH
435	17Networks_RH_VisPeri_StriCal_4	RH
436	17Networks_RH_VisPeri_StriCal_5	RH
437	17Networks_RH_VisPeri_StriCal_6	RH
438	17Networks_RH_VisPeri_StriCal_7	RH
439	17Networks_RH_VisPeri_ExStrInf_1	RH
440	17Networks_RH_VisPeri_ExStrInf_2	RH
441	17Networks_RH_VisPeri_ExStrInf_3	RH
442	17Networks_RH_VisPeri_ExStrInf_4	RH
443	17Networks_RH_VisPeri_ExStrInf_5	RH
444	17Networks_RH_VisPeri_ExStrInf_6	RH
445	17Networks_RH_VisPeri_ExStrInf_7	RH
446	17Networks_RH_VisPeri_ExStrInf_8	RH
447	17Networks_RH_VisPeri_ExStrSup_1	RH
448	17Networks_RH_VisPeri_ExStrSup_2	RH
449	17Networks_RH_VisPeri_ExStrSup_3	RH
450	17Networks_RH_VisPeri_ExStrSup_4	RH
451	17Networks_RH_VisPeri_ExStrSup_5	RH
452	17Networks_RH_VisPeri_ExStrSup_6	RH
453	17Networks_RH_VisPeri_ExStrSup_7	RH
454	17Networks_RH_VisPeri_ExStrSup_8	RH
455	17Networks_RH_VisPeri_ExStrSup_9	RH
456	17Networks_RH_VisPeri_ExStrSup_10	RH
457	17Networks_RH_VisPeri_ExStrSup_11	RH
458	17Networks_RH_SomMotA_1	RH
459	17Networks_RH_SomMotA_2	RH
460	17Networks_RH_SomMotA_3	RH
461	17Networks_RH_SomMotA_4	RH
462	17Networks_RH_SomMotA_5	RH
463	17Networks_RH_SomMotA_6	RH
464	17Networks_RH_SomMotA_7	RH
465	17Networks_RH_SomMotA_8	RH
466	17Networks_RH_SomMotA_9	RH
467	17Networks_RH_SomMotA_10	RH
468	17Networks_RH_SomMotA_11	RH
469	17Networks_RH_SomMotA_12	RH
470	17Networks_RH_SomMotA_13	RH
471	17Networks_RH_SomMotA_14	RH
472	17Networks_RH_SomMotA_15	RH
473	17Networks_RH_SomMotA_16	RH
474	17Networks_RH_SomMotA_17	RH
475	17Networks_RH_SomMotA_18	RH
476	17Networks_RH_SomMotA_19	RH
477	17Networks_RH_SomMotA_20	RH
478	17Networks_RH_SomMotA_21	RH
479	17Networks_RH_SomMotA_22	RH
480	17Networks_RH_SomMotA_23	RH
481	17Networks_RH_SomMotA_24	RH
482	17Networks_RH_SomMotA_25	RH
483	17Networks_RH_SomMotA_26	RH
484	17Networks_RH_SomMotA_27	RH
485	17Networks_RH_SomMotA_28	RH
486	17Networks_RH_SomMotA_29	RH
487	17Networks_RH_SomMotA_30	RH
488	17Networks_RH_SomMotA_31	RH
489	17Networks_RH_SomMotA_32	RH
490	17Networks_RH_SomMotA_33	RH
491	17Networks_RH_SomMotA_34	RH
492	17Networks_RH_SomMotA_35	RH
493	17Networks_RH_SomMotA_36	RH
494	17Networks_RH_SomMotB_Cent_1	RH
495	17Networks_RH_SomMotB_Cent_2	RH
496	17Networks_RH_SomMotB_Cent_3	RH
497	17Networks_RH_SomMotB_Cent_4	RH
498	17Networks_RH_SomMotB_Cent_5	RH
499	17Networks_RH_SomMotB_Cent_6	RH
500	17Networks_RH_SomMotB_Cent_7	RH
501	17Networks_RH_SomMotB_Cent_8	RH
502	17Networks_RH_SomMotB_S2_1	RH
503	17Networks_RH_SomMotB_S2_2	RH
504	17Networks_RH_SomMotB_S2_3	RH
505	17Networks_RH_SomMotB_S2_4	RH
506	17Networks_RH_SomMotB_S2_5	RH
507	17Networks_RH_SomMotB_S2_6	RH
508	17Networks_RH_SomMotB_S2_7	RH
509	17Networks_RH_SomMotB_S2_8	RH
510	17Networks_RH_SomMotB_S2_9	RH
511	17Networks_RH_SomMotB_Ins_1	RH
512	17Networks_RH_SomMotB_Aud_1	RH
513	17Networks_RH_SomMotB_Aud_2	RH
514	17Networks_RH_SomMotB_Aud_3	RH
515	17Networks_RH_SomMotB_Aud_4	RH
516	17Networks_RH_SomMotB_Aud_5	RH
517	17Networks_RH_SomMotB_Aud_6	RH
518	17Networks_RH_SomMotB_Aud_7	RH
519	17Networks_RH_SomMotB_Aud_8	RH
520	17Networks_RH_DorsAttnA_TempOcc_1	RH
521	17Networks_RH_DorsAttnA_TempOcc_2	RH
522	17Networks_RH_DorsAttnA_TempOcc_3	RH
523	17Networks_RH_DorsAttnA_TempOcc_4	RH
524	17Networks_RH_DorsAttnA_TempOcc_5	RH
525	17Networks_RH_DorsAttnA_TempOcc_6	RH
526	17Networks_RH_DorsAttnA_TempOcc_7	RH
527	17Networks_RH_DorsAttnA_ParOcc_1	RH
528	17Networks_RH_DorsAttnA_ParOcc_2	RH
529	17Networks_RH_DorsAttnA_ParOcc_3	RH
530	17Networks_RH_DorsAttnA_ParOcc_4	RH
531	17Networks_RH_DorsAttnA_ParOcc_5	RH
532	17Networks_RH_DorsAttnA_SPL_1	RH
533	17Networks_RH_DorsAttnA_SPL_2	RH
534	17Networks_RH_DorsAttnA_SPL_3	RH
535	17Networks_RH_DorsAttnA_SPL_4	RH
536	17Networks_RH_DorsAttnA_SPL_5	RH
537	17Networks_RH_DorsAttnA_SPL_6	RH
538	17Networks_RH_DorsAttnA_SPL_7	RH
539	17Networks_RH_DorsAttnA_SPL_8	RH
540	17Networks_RH_DorsAttnA_SPL_9	RH
541	17Networks_RH_DorsAttnA_SPL_10	RH
542	17Networks_RH_DorsAttnA_SPL_11	RH
543	17Networks_RH_DorsAttnA_SPL_12	RH
544	17Networks_RH_DorsAttnB_TempOcc_1	RH
545	17Networks_RH_DorsAttnB_PostC_1	RH
546	17Networks_RH_DorsAttnB_PostC_2	RH
547	17Networks_RH_DorsAttnB_PostC_3	RH
548	17Networks_RH_DorsAttnB_PostC_4	RH
549	17Networks_RH_DorsAttnB_PostC_5	RH
550	17Networks_RH_DorsAttnB_PostC_6	RH
551	17Networks_RH_DorsAttnB_PostC_7	RH
552	17Networks_RH_DorsAttnB_PostC_8	RH
